episode,total_reward,score_reward,hit_reward,loss_penalty,episode_length,player_score,cpu_score,win_flag,running_average,policy_entropy,loss
2171,19.97999999999999,40.0,0.9800000000000005,-21.0,4359,2,21,0,90.93790116948043,,
2172,119.69999999999995,140.0,0.7000000000000003,-21.0,3467,7,21,0,92.3760061110064,,
2173,99.89999999999999,120.0,0.9000000000000005,-21.0,4069,6,21,0,92.75220580545609,,
2174,79.99999999999996,100.0,1.0000000000000004,-21.0,4461,5,21,0,92.11459551518328,,
2175,100.09999999999991,120.0,1.1000000000000005,-21.0,4801,6,21,0,92.5138657394241,,
2176,40.12,60.0,1.1200000000000006,-21.0,4810,3,21,0,89.89417245245289,,
2177,119.8999999999999,140.0,0.9000000000000005,-21.0,3946,7,21,0,91.39446382983023,,
2178,59.90000000000003,80.0,0.9000000000000005,-21.0,3900,4,21,0,89.81974063833871,,
2179,40.09999999999999,60.0,1.1000000000000005,-21.0,4650,3,21,0,87.33375360642177,,
2180,59.94000000000012,80.0,0.9400000000000005,-21.0,4167,4,21,0,85.96406592610067,,
2181,40.04000000000003,60.0,1.0400000000000005,-21.0,4510,3,21,0,83.66786262979564,,
2182,80.00000000000006,100.0,1.0000000000000004,-21.0,4323,5,21,0,83.48446949830586,,
2183,-0.10000000000001075,20.0,0.9000000000000005,-21.0,4084,1,21,0,79.30524602339057,,
2184,99.91999999999999,120.0,0.9200000000000005,-21.0,4142,6,21,0,80.33598372222103,,
2185,-0.24000000000000865,20.0,0.7600000000000003,-21.0,3579,1,21,0,76.30718453610997,,
2186,159.88000000000002,180.0,0.8800000000000004,-21.0,3813,9,21,0,80.48582530930447,,
2187,79.87999999999998,100.0,0.8800000000000004,-21.0,3947,5,21,0,80.45553404383925,,
2188,119.89999999999992,140.0,0.9000000000000005,-21.0,4051,7,21,0,82.42775734164728,,
2189,19.879999999999985,40.0,0.8800000000000004,-21.0,4018,2,21,0,79.30036947456492,,
2190,139.88000000000017,160.0,0.8800000000000004,-21.0,3914,8,21,0,82.32935100083668,,
2191,60.020000000000024,80.0,1.0200000000000005,-21.0,4374,4,21,0,81.21388345079485,,
2192,19.879999999999995,40.0,0.8800000000000004,-21.0,3948,2,21,0,78.14718927825511,,
2193,79.97999999999998,100.0,0.9800000000000005,-21.0,4264,5,21,0,78.23882981434235,,
2194,79.94000000000005,100.0,0.9400000000000005,-21.0,4136,5,21,0,78.32388832362523,,
2195,20.03999999999998,40.0,1.0400000000000005,-21.0,4427,2,21,0,75.40969390744395,,
2196,140.05999999999995,160.0,1.0600000000000005,-21.0,4642,8,21,0,78.64220921207175,,
2197,79.96000000000002,100.0,0.9600000000000005,-21.0,4232,5,21,0,78.70809875146816,,
2198,-0.1800000000000117,20.0,0.8200000000000004,-21.0,3821,1,21,0,74.76369381389475,,
2199,80.02,100.0,1.0200000000000005,-21.0,4494,5,21,0,75.02650912320001,,
2200,20.059999999999985,40.0,1.0600000000000005,-21.0,4598,2,21,0,72.27818366704001,,
2201,139.99999999999997,160.0,1.0000000000000004,-21.0,4531,8,21,0,75.664274483688,,
2202,160.10000000000005,180.0,1.1000000000000005,-21.0,4726,9,21,0,79.88606075950361,,
2203,60.1400000000001,80.0,1.1400000000000006,-21.0,4755,4,21,0,78.89875772152843,,
2204,100.05999999999995,120.0,1.0600000000000005,-21.0,4508,6,21,0,79.956819835452,,
2205,19.839999999999982,40.0,0.8400000000000004,-21.0,3880,2,21,0,76.9509788436794,,
2206,100.12,120.0,1.1200000000000006,-21.0,4821,6,21,0,78.10942990149542,,
2207,120.05999999999999,140.0,1.0600000000000005,-21.0,4659,7,21,0,80.20695840642064,,
2208,60.06000000000003,80.0,1.0600000000000005,-21.0,4503,4,21,0,79.1996104860996,,
2209,59.959999999999994,80.0,0.9600000000000005,-21.0,4204,4,21,0,78.23762996179462,,
2210,140.04,160.0,1.0400000000000005,-21.0,4655,8,21,0,81.32774846370488,,
2211,160.1200000000001,180.0,1.1200000000000006,-21.0,4825,9,21,0,85.26736104051963,,
2212,99.95999999999998,120.0,0.9600000000000005,-21.0,4286,6,21,0,86.00199298849365,,
2213,140.05999999999995,160.0,1.0600000000000005,-21.0,4466,8,21,0,88.70489333906897,,
2214,59.92000000000005,80.0,0.9200000000000005,-21.0,4189,4,21,0,87.26564867211553,,
2215,59.82000000000002,80.0,0.8200000000000004,-21.0,3901,4,21,0,85.89336623850976,,
2216,100.05999999999996,120.0,1.0600000000000005,-21.0,4665,6,21,0,86.60169792658427,,
2217,99.99999999999993,120.0,1.0000000000000004,-21.0,4400,6,21,0,87.27161303025505,,
2218,80.06000000000006,100.0,1.0600000000000005,-21.0,4448,5,21,0,86.91103237874229,,
2219,19.779999999999987,40.0,0.7800000000000004,-21.0,3651,2,21,0,83.55448075980517,,
2220,119.93999999999988,140.0,0.9400000000000005,-21.0,4141,7,21,0,85.37375672181491,,
2221,19.759999999999987,40.0,0.7600000000000003,-21.0,3477,2,21,0,82.09306888572416,,
2222,60.06000000000009,80.0,1.0600000000000005,-21.0,4505,4,21,0,80.99141544143795,,
2223,80.06000000000004,100.0,1.0600000000000005,-21.0,4541,5,21,0,80.94484466936605,,
2224,60.1200000000001,80.0,1.1200000000000006,-21.0,4773,4,21,0,79.90360243589774,,
2225,119.87999999999994,140.0,0.8800000000000004,-21.0,3914,7,21,0,81.90242231410285,,
2226,159.93999999999994,180.0,0.9400000000000005,-21.0,4108,9,21,0,85.80430119839771,,
2227,120.01999999999998,140.0,1.0200000000000005,-21.0,4358,7,21,0,87.51508613847783,,
2228,79.98000000000002,100.0,0.9800000000000005,-21.0,4147,5,21,0,87.13833183155393,,
2229,19.659999999999993,40.0,0.6600000000000003,-21.0,3219,2,21,0,83.76441523997623,,
2230,99.97999999999992,120.0,0.9800000000000005,-21.0,4132,6,21,0,84.5751944779774,,
2231,59.94000000000004,80.0,0.9400000000000005,-21.0,4018,4,21,0,83.34343475407853,,
2232,20.019999999999985,40.0,1.0200000000000005,-21.0,4358,2,21,0,80.17726301637461,,
2233,79.99999999999996,100.0,1.0000000000000004,-21.0,4433,5,21,0,80.16839986555587,,
2234,40.020000000000024,60.0,1.0200000000000005,-21.0,4487,3,21,0,78.16097987227808,,
2235,120.06,140.0,1.0600000000000005,-21.0,4732,7,21,0,80.25593087866417,,
2236,120.07999999999988,140.0,1.0800000000000005,-21.0,4647,7,21,0,82.24713433473096,,
2237,119.97999999999995,140.0,0.9800000000000005,-21.0,4186,7,21,0,84.1337776179944,,
2238,39.96000000000001,60.0,0.9600000000000005,-21.0,4362,3,21,0,81.92508873709468,,
2239,80.02,100.0,1.0200000000000005,-21.0,4379,5,21,0,81.82983430023995,,
2240,20.079999999999984,40.0,1.0800000000000005,-21.0,4638,2,21,0,78.74234258522796,,
2241,19.85999999999999,40.0,0.8600000000000004,-21.0,3758,2,21,0,75.79822545596656,,
2242,120.07999999999991,140.0,1.0800000000000005,-21.0,4521,7,21,0,78.01231418316821,,
2243,80.16000000000003,100.0,1.1600000000000006,-21.0,4691,5,21,0,78.1196984740098,,
2244,79.90000000000002,100.0,0.9000000000000005,-21.0,3943,5,21,0,78.20871355030931,,
2245,100.01999999999997,120.0,1.0200000000000005,-21.0,4301,6,21,0,79.29927787279385,,
2246,80.06000000000009,100.0,1.0600000000000005,-21.0,4448,5,21,0,79.33731397915416,,
2247,39.960000000000036,60.0,0.9600000000000005,-21.0,4121,3,21,0,77.36844828019646,,
2248,79.85999999999996,100.0,0.8600000000000004,-21.0,3974,5,21,0,77.49302586618663,,
2249,39.79999999999999,60.0,0.8000000000000004,-21.0,3702,3,21,0,75.60837457287728,,
2250,99.87999999999992,120.0,0.8800000000000004,-21.0,3951,6,21,0,76.82195584423341,,
2251,59.98000000000009,80.0,0.9800000000000005,-21.0,4341,4,21,0,75.97985805202175,,
2252,79.77999999999994,100.0,0.7800000000000004,-21.0,3658,5,21,0,76.16986514942067,,
2253,79.72,100.0,0.7200000000000003,-21.0,3334,5,21,0,76.34737189194963,,
2254,59.92000000000003,80.0,0.9200000000000005,-21.0,3982,4,21,0,75.52600329735215,,
2255,59.90000000000005,80.0,0.9000000000000005,-21.0,3916,4,21,0,74.74470313248455,,
2256,20.02000000000002,40.0,1.0200000000000005,-21.0,4437,2,21,0,72.00846797586031,,
2257,19.91999999999999,40.0,0.9200000000000005,-21.0,4070,2,21,0,69.4040445770673,,
2258,120.01999999999994,140.0,1.0200000000000005,-21.0,4554,7,21,0,71.93484234821392,,
2259,119.97999999999993,140.0,0.9800000000000005,-21.0,4160,7,21,0,74.33710023080322,,
2260,100.06000000000004,120.0,1.0600000000000005,-21.0,4581,6,21,0,75.62324521926305,,
2261,140.0799999999999,160.0,1.0800000000000005,-21.0,4528,8,21,0,78.84608295829989,,
2262,40.02,60.0,1.0200000000000005,-21.0,4508,3,21,0,76.9047788103849,,
2263,60.000000000000014,80.0,1.0000000000000004,-21.0,4308,4,21,0,76.05953986986565,,
2264,139.8999999999999,160.0,0.9000000000000005,-21.0,4173,8,21,0,79.25156287637235,,
2265,99.9999999999999,120.0,1.0000000000000004,-21.0,4356,6,21,0,80.28898473255373,,
2266,59.89999999999996,80.0,0.9000000000000005,-21.0,4074,4,21,0,79.26953549592605,,
2267,60.20000000000009,80.0,1.2000000000000006,-21.0,4963,4,21,0,78.31605872112975,,
2268,60.12000000000001,80.0,1.1200000000000006,-21.0,4770,4,21,0,77.40625578507326,,
2269,100.01999999999994,120.0,1.0200000000000005,-21.0,4406,6,21,0,78.5369429958196,,
2270,80.11999999999999,100.0,1.1200000000000006,-21.0,4770,5,21,0,78.61609584602861,,
2271,80.02000000000008,100.0,1.0200000000000005,-21.0,4294,5,21,0,78.68629105372719,,
2272,139.99999999999994,160.0,1.0000000000000004,-21.0,4330,8,21,0,81.75197650104083,,
2273,79.96000000000006,100.0,0.9600000000000005,-21.0,4067,5,21,0,81.6623776759888,,
2274,80.08000000000004,100.0,1.0800000000000005,-21.0,4623,5,21,0,81.58325879218935,,
2275,99.87999999999994,120.0,0.8800000000000004,-21.0,3987,6,21,0,82.49809585257988,,
2276,60.00000000000001,80.0,1.0000000000000004,-21.0,4270,4,21,0,81.37319105995088,,
2277,79.85999999999996,100.0,0.8600000000000004,-21.0,3998,5,21,0,81.29753150695333,,
2278,79.93999999999996,100.0,0.9400000000000005,-21.0,3970,5,21,0,81.22965493160567,,
2279,140.16000000000008,160.0,1.1600000000000006,-21.0,4823,8,21,0,84.1761721850254,,
2280,19.959999999999983,40.0,0.9600000000000005,-21.0,4303,2,21,0,80.96536357577412,,
2281,79.87999999999991,100.0,0.8800000000000004,-21.0,4029,5,21,0,80.91109539698542,,
2282,119.9399999999999,140.0,0.9400000000000005,-21.0,4285,7,21,0,82.86254062713614,,
2283,79.91999999999994,100.0,0.9200000000000005,-21.0,4058,5,21,0,82.71541359577932,,
2284,19.85999999999998,40.0,0.8600000000000004,-21.0,3979,2,21,0,79.57264291599034,,
2285,139.90000000000003,160.0,0.9000000000000005,-21.0,4118,8,21,0,82.58901077019082,,
2286,99.85999999999991,120.0,0.8600000000000004,-21.0,4003,6,21,0,83.45256023168128,,
2287,39.980000000000004,60.0,0.9800000000000005,-21.0,4237,3,21,0,81.2789322200972,,
2288,119.99999999999991,140.0,1.0000000000000004,-21.0,4410,7,21,0,83.21498560909234,,
2289,80.00000000000004,100.0,1.0000000000000004,-21.0,4290,5,21,0,83.05423632863771,,
2290,79.98000000000002,100.0,0.9800000000000005,-21.0,4098,5,21,0,82.90052451220582,,
2291,-0.2800000000000078,20.0,0.7200000000000003,-21.0,3459,1,21,0,78.74149828659553,,
2292,79.97999999999996,100.0,0.9800000000000005,-21.0,4217,5,21,0,78.80342337226574,,
2293,99.82,120.0,0.8200000000000004,-21.0,3824,6,21,0,79.85425220365245,,
2294,59.90000000000009,80.0,0.9000000000000005,-21.0,4174,4,21,0,78.85653959346983,,
2295,119.87999999999997,140.0,0.8800000000000004,-21.0,3862,7,21,0,80.90771261379633,,
2296,139.89999999999992,160.0,0.9000000000000005,-21.0,4054,8,21,0,83.8573269831065,,
2297,119.89999999999995,140.0,0.9000000000000005,-21.0,4110,7,21,0,85.65946063395117,,
2298,79.96,100.0,0.9600000000000005,-21.0,4138,5,21,0,85.37448760225361,,
2299,119.95999999999995,140.0,0.9600000000000005,-21.0,4267,7,21,0,87.10376322214091,,
2300,119.89999999999993,140.0,0.9000000000000005,-21.0,4055,7,21,0,88.74357506103385,,
2301,99.99999999999996,120.0,1.0000000000000004,-21.0,4371,6,21,0,89.30639630798215,,
2302,80.01999999999995,100.0,1.0200000000000005,-21.0,4533,5,21,0,88.84207649258303,,
2303,79.71999999999997,100.0,0.7200000000000003,-21.0,3456,5,21,0,88.38597266795388,,
2304,79.84,100.0,0.8400000000000004,-21.0,3839,5,21,0,87.95867403455618,,
2305,119.95999999999985,140.0,0.9600000000000005,-21.0,4308,7,21,0,89.55874033282836,,
2306,79.81999999999996,100.0,0.8200000000000004,-21.0,3868,5,21,0,89.07180331618694,,
2307,-1.0658141036401503e-14,20.0,1.0000000000000004,-21.0,4356,1,21,0,84.6182131503776,,
2308,39.94000000000001,60.0,0.9400000000000005,-21.0,4123,3,21,0,82.38430249285871,,
2309,40.040000000000006,60.0,1.0400000000000005,-21.0,4579,3,21,0,80.26708736821577,,
2310,80.15999999999993,100.0,1.1600000000000006,-21.0,4857,5,21,0,80.26173299980498,,
2311,39.940000000000026,60.0,0.9400000000000005,-21.0,4137,3,21,0,78.24564634981472,,
2312,79.92000000000006,100.0,0.9200000000000005,-21.0,4144,5,21,0,78.329364032324,,
2313,99.96000000000004,120.0,0.9600000000000005,-21.0,4204,6,21,0,79.4108958307078,,
2314,99.83999999999996,120.0,0.8400000000000004,-21.0,3928,6,21,0,80.43235103917242,,
2315,120.01999999999991,140.0,1.0200000000000005,-21.0,4489,7,21,0,82.41173348721378,,
2316,99.93999999999991,120.0,0.9400000000000005,-21.0,4022,6,21,0,83.28814681285309,,
2317,119.97999999999995,140.0,0.9800000000000005,-21.0,4343,7,21,0,85.12273947221043,,
2318,19.739999999999988,40.0,0.7400000000000003,-21.0,3518,2,21,0,81.8536024985999,,
2319,59.88000000000005,80.0,0.8800000000000004,-21.0,4009,4,21,0,80.7549223736699,,
2320,59.96000000000004,80.0,0.9600000000000005,-21.0,4148,4,21,0,79.7151762549864,,
2321,119.87999999999995,140.0,0.8800000000000004,-21.0,3987,7,21,0,81.72341744223708,,
2322,59.84000000000006,80.0,0.8400000000000004,-21.0,3845,4,21,0,80.62924657012522,,
2323,99.88000000000005,120.0,0.8800000000000004,-21.0,3886,6,21,0,81.59178424161895,,
2324,99.77999999999997,120.0,0.7800000000000004,-21.0,3640,6,21,0,82.50119502953801,,
2325,39.74000000000003,60.0,0.7400000000000003,-21.0,3478,3,21,0,80.3631352780611,,
2326,139.9,160.0,0.9000000000000005,-21.0,4094,8,21,0,83.33997851415803,,
2327,100.01999999999991,120.0,1.0200000000000005,-21.0,4181,6,21,0,84.17397958845012,,
2328,59.84000000000002,80.0,0.8400000000000004,-21.0,3772,4,21,0,82.95728060902762,,
2329,139.92000000000002,160.0,0.9200000000000005,-21.0,4055,8,21,0,85.80541657857623,,
2330,99.87999999999988,120.0,0.8800000000000004,-21.0,3931,6,21,0,86.50914574964742,,
2331,59.86000000000003,80.0,0.8600000000000004,-21.0,3884,4,21,0,85.17668846216503,,
2332,40.02000000000001,60.0,1.0200000000000005,-21.0,4355,3,21,0,82.91885403905678,,
2333,99.95999999999997,120.0,0.9600000000000005,-21.0,4211,6,21,0,83.77091133710394,,
2334,139.9,160.0,0.9000000000000005,-21.0,3835,8,21,0,86.57736577024875,,
2335,120.07999999999991,140.0,1.0800000000000005,-21.0,4572,7,21,0,88.2524974817363,,
2336,120.01999999999988,140.0,1.0200000000000005,-21.0,4466,7,21,0,89.84087260764947,,
2337,99.81999999999996,120.0,0.8200000000000004,-21.0,3821,6,21,0,90.33982897726699,,
2338,80.00000000000004,100.0,1.0000000000000004,-21.0,4287,5,21,0,89.82283752840364,,
2339,19.85999999999998,40.0,0.8600000000000004,-21.0,4028,2,21,0,86.32469565198345,,
2340,79.96000000000004,100.0,0.9600000000000005,-21.0,4332,5,21,0,86.00646086938427,,
2341,99.95999999999997,120.0,0.9600000000000005,-21.0,4329,6,21,0,86.70413782591505,,
2342,99.97999999999995,120.0,0.9800000000000005,-21.0,4362,6,21,0,87.3679309346193,,
2343,119.83999999999996,140.0,0.8400000000000004,-21.0,3951,7,21,0,88.99153438788834,,
2344,39.80000000000005,60.0,0.8000000000000004,-21.0,3822,3,21,0,86.53195766849393,,
2345,59.740000000000016,80.0,0.7400000000000003,-21.0,3563,4,21,0,85.19235978506923,,
2346,79.79999999999998,100.0,0.8000000000000004,-21.0,3787,5,21,0,84.92274179581575,,
2347,79.87999999999988,100.0,0.8800000000000004,-21.0,3976,5,21,0,84.67060470602496,,
2348,99.93999999999998,120.0,0.9400000000000005,-21.0,4120,6,21,0,85.43407447072371,,
2349,59.72000000000003,80.0,0.7200000000000003,-21.0,3477,4,21,0,84.14837074718753,,
2350,59.72000000000001,80.0,0.7200000000000003,-21.0,3346,4,21,0,82.92695220982816,,
2351,79.84000000000005,100.0,0.8400000000000004,-21.0,3663,5,21,0,82.77260459933674,,
2352,79.86000000000003,100.0,0.8600000000000004,-21.0,3874,5,21,0,82.6269743693699,,
2353,59.720000000000056,80.0,0.7200000000000003,-21.0,3574,4,21,0,81.4816256509014,,
2354,79.93999999999997,100.0,0.9400000000000005,-21.0,4196,5,21,0,81.40454436835633,,
2355,59.960000000000015,80.0,0.9600000000000005,-21.0,4218,4,21,0,80.3323171499385,,
2356,39.92000000000009,60.0,0.9200000000000005,-21.0,4230,3,21,0,78.31170129244158,,
2357,79.92000000000009,100.0,0.9200000000000005,-21.0,4121,5,21,0,78.39211622781951,,
2358,99.93999999999993,120.0,0.9400000000000005,-21.0,4051,6,21,0,79.46951041642853,,
2359,159.88000000000005,180.0,0.8800000000000004,-21.0,4097,9,21,0,83.49003489560711,,
2360,79.70000000000002,100.0,0.7000000000000003,-21.0,3415,5,21,0,83.30053315082675,,
2361,119.85999999999993,140.0,0.8600000000000004,-21.0,3932,7,21,0,85.1285064932854,,
2362,99.87999999999997,120.0,0.8800000000000004,-21.0,4006,6,21,0,85.86608116862112,,
2363,120.0199999999999,140.0,1.0200000000000005,-21.0,4272,7,21,0,87.57377711019005,,
2364,139.85999999999993,160.0,0.8600000000000004,-21.0,3915,8,21,0,90.18808825468054,,
2365,119.89999999999993,140.0,0.9000000000000005,-21.0,3999,7,21,0,91.67368384194651,,
2366,19.799999999999986,40.0,0.8000000000000004,-21.0,3772,2,21,0,88.07999964984919,,
2367,99.91999999999993,120.0,0.9200000000000005,-21.0,4204,6,21,0,88.67199966735672,,
2368,119.77999999999993,140.0,0.7800000000000004,-21.0,3687,7,21,0,90.22739968398886,,
2369,59.860000000000056,80.0,0.8600000000000004,-21.0,3891,4,21,0,88.70902969978943,,
2370,139.73999999999992,160.0,0.7400000000000003,-21.0,3441,8,21,0,91.26057821479995,,
2371,99.84000000000002,120.0,0.8400000000000004,-21.0,3829,6,21,0,91.68954930405995,,
2372,79.93999999999997,100.0,0.9400000000000005,-21.0,4119,5,21,0,91.10207183885694,,
2373,59.85999999999997,80.0,0.8600000000000004,-21.0,3899,4,21,0,89.53996824691409,,
2374,119.99999999999993,140.0,1.0000000000000004,-21.0,4320,7,21,0,91.06296983456838,,
2375,99.88,120.0,0.8800000000000004,-21.0,3951,6,21,0,91.50382134283996,,
2376,159.92000000000007,180.0,0.9200000000000005,-21.0,4321,9,21,0,94.92463027569796,,
2377,139.95999999999998,160.0,0.9600000000000005,-21.0,4314,8,21,0,97.17639876191306,,
2378,139.85999999999996,160.0,0.8600000000000004,-21.0,3980,8,21,0,99.3105788238174,,
2379,140.07999999999993,160.0,1.0800000000000005,-21.0,4711,8,21,0,101.34904988262652,,
2380,99.97999999999992,120.0,0.9800000000000005,-21.0,4180,6,21,0,101.28059738849518,,
2381,19.939999999999984,40.0,0.9400000000000005,-21.0,4153,2,21,0,97.21356751907042,,
2382,80.10000000000001,100.0,1.1000000000000005,-21.0,4497,5,21,0,96.35788914311689,,
2383,139.81999999999994,160.0,0.8200000000000004,-21.0,3768,8,21,0,98.53099468596105,,
2384,39.940000000000005,60.0,0.9400000000000005,-21.0,4154,3,21,0,95.60144495166298,,
2385,119.87999999999995,140.0,0.8800000000000004,-21.0,3934,7,21,0,96.81537270407983,,
2386,139.90000000000006,160.0,0.9000000000000005,-21.0,4002,8,21,0,98.96960406887584,,
2387,139.8799999999999,160.0,0.8800000000000004,-21.0,3897,8,21,0,101.01512386543205,,
2388,99.76,120.0,0.7600000000000003,-21.0,3508,6,21,0,100.95236767216043,,
2389,79.76,100.0,0.7600000000000003,-21.0,3526,5,21,0,99.89274928855241,,
2390,159.86,180.0,0.8600000000000004,-21.0,4070,9,21,0,102.89111182412478,,
2391,99.86,120.0,0.8600000000000004,-21.0,3764,6,21,0,102.73955623291853,,
2392,100.11999999999993,120.0,1.1200000000000006,-21.0,4870,6,21,0,102.6085784212726,,
2393,140.00000000000014,160.0,1.0000000000000004,-21.0,4286,8,21,0,104.47814950020896,,
2394,120.15999999999994,140.0,1.1600000000000006,-21.0,4923,7,21,0,105.2622420251985,,
2395,0.03999999999998671,20.0,1.0400000000000005,-21.0,4604,1,21,0,100.00112992393856,,
2396,79.96000000000001,100.0,0.9600000000000005,-21.0,4296,5,21,0,98.99907342774164,,
2397,59.860000000000035,80.0,0.8600000000000004,-21.0,3760,4,21,0,97.04211975635454,,
2398,39.919999999999995,60.0,0.9200000000000005,-21.0,3996,3,21,0,94.1860137685368,,
2399,140.04000000000005,160.0,1.0400000000000005,-21.0,4449,8,21,0,96.47871308010994,,
2400,99.93999999999993,120.0,0.9400000000000005,-21.0,4100,6,21,0,96.65177742610445,,
2401,159.93999999999994,180.0,0.9400000000000005,-21.0,4195,9,21,0,99.81618855479921,,
2402,39.9600000000001,60.0,0.9600000000000005,-21.0,4292,3,21,0,96.82337912705925,,
2403,199.90000000000023,220.0,0.9000000000000005,-21.0,4089,11,21,0,101.97721017070629,,
2404,79.70000000000002,100.0,0.7000000000000003,-21.0,3393,5,21,0,100.86334966217096,,
2405,79.94,100.0,0.9400000000000005,-21.0,4137,5,21,0,99.81718217906241,,
2406,159.92000000000007,180.0,0.9200000000000005,-21.0,4117,9,21,0,102.82232307010929,,
2407,179.94000000000003,200.0,0.9400000000000005,-21.0,4034,10,21,0,106.67820691660383,,
2408,119.89999999999996,140.0,0.9000000000000005,-21.0,3925,7,21,0,107.33929657077364,,
2409,79.79999999999997,100.0,0.8000000000000004,-21.0,3753,5,21,0,105.96233174223495,,
2410,99.85999999999991,120.0,0.8600000000000004,-21.0,3949,6,21,0,105.6572151551232,,
2411,159.96000000000015,180.0,0.9600000000000005,-21.0,4284,9,21,0,108.37235439736703,,
2412,79.78,100.0,0.7800000000000004,-21.0,3689,5,21,0,106.94273667749869,,
2413,59.90000000000004,80.0,0.9000000000000005,-21.0,4001,4,21,0,104.59059984362375,,
2414,119.83999999999992,140.0,0.8400000000000004,-21.0,3682,7,21,0,105.35306985144254,,
2415,99.96000000000004,120.0,0.9600000000000005,-21.0,4010,6,21,0,105.08341635887041,,
2416,39.70000000000001,60.0,0.7000000000000003,-21.0,3386,3,21,0,101.81424554092688,,
2417,79.90000000000005,100.0,0.9000000000000005,-21.0,3934,5,21,0,100.71853326388053,,
2418,79.91999999999994,100.0,0.9200000000000005,-21.0,4121,5,21,0,99.67860660068649,,
2419,119.85999999999993,140.0,0.8600000000000004,-21.0,3884,7,21,0,100.68767627065216,,
2420,79.76,100.0,0.7600000000000003,-21.0,3541,5,21,0,99.64129245711955,,
2421,99.87999999999991,120.0,0.8800000000000004,-21.0,3989,6,21,0,99.65322783426356,,
2422,119.91999999999994,140.0,0.9200000000000005,-21.0,4086,7,21,0,100.66656644255038,,
2423,160.00000000000009,180.0,1.0000000000000004,-21.0,4382,9,21,0,103.63323812042286,,
2424,79.83999999999995,100.0,0.8400000000000004,-21.0,3899,5,21,0,102.4435762144017,,
2425,79.86,100.0,0.8600000000000004,-21.0,3848,5,21,0,101.31439740368161,,
2426,59.78000000000007,80.0,0.7800000000000004,-21.0,3589,4,21,0,99.23767753349753,,
2427,79.91999999999999,100.0,0.9200000000000005,-21.0,3983,5,21,0,98.27179365682265,,
2428,139.91999999999987,160.0,0.9200000000000005,-21.0,4043,8,21,0,100.35420397398151,,
2429,119.75999999999995,140.0,0.7600000000000003,-21.0,3610,7,21,0,101.32449377528243,,
2430,59.84000000000002,80.0,0.8400000000000004,-21.0,3786,4,21,0,99.25026908651832,,
2431,79.78,100.0,0.7800000000000004,-21.0,3670,5,21,0,98.2767556321924,,
2432,59.960000000000065,80.0,0.9600000000000005,-21.0,4311,4,21,0,96.36091785058278,,
2433,99.89999999999993,120.0,0.9000000000000005,-21.0,4035,6,21,0,96.53787195805364,,
2434,99.87999999999994,120.0,0.8800000000000004,-21.0,3988,6,21,0,96.70497836015096,,
2435,80.08000000000004,100.0,1.0800000000000005,-21.0,4650,5,21,0,95.87372944214341,,
2436,79.85999999999994,100.0,0.8600000000000004,-21.0,3916,5,21,0,95.07304297003624,,
2437,140.06000000000003,160.0,1.0600000000000005,-21.0,4633,8,21,0,97.32239082153443,,
2438,140.01999999999998,160.0,1.0200000000000005,-21.0,4371,8,21,0,99.4572712804577,,
2439,59.96000000000007,80.0,0.9600000000000005,-21.0,4165,4,21,0,97.48240771643482,,
2440,79.94000000000001,100.0,0.9400000000000005,-21.0,4278,5,21,0,96.60528733061308,,
2441,99.75999999999996,120.0,0.7600000000000003,-21.0,3563,6,21,0,96.76302296408242,,
2442,139.83999999999992,160.0,0.8400000000000004,-21.0,3852,8,21,0,98.9168718158783,,
2443,79.83999999999995,100.0,0.8400000000000004,-21.0,3722,5,21,0,97.96302822508437,,
2444,99.85999999999993,120.0,0.8600000000000004,-21.0,3975,6,21,0,98.05787681383015,,
2445,119.7999999999999,140.0,0.8000000000000004,-21.0,3780,7,21,0,99.14498297313862,,
2446,79.94000000000011,100.0,0.9400000000000005,-21.0,4141,5,21,0,98.18473382448168,,
2447,179.90000000000003,200.0,0.9000000000000005,-21.0,4108,10,21,0,102.27049713325759,,
2448,59.86000000000001,80.0,0.8600000000000004,-21.0,3951,4,21,0,100.14997227659471,,
2449,140.03999999999988,160.0,1.0400000000000005,-21.0,4384,8,21,0,102.14447366276497,,
2450,79.87999999999998,100.0,0.8800000000000004,-21.0,4060,5,21,0,101.03124997962671,,
2451,99.80000000000005,120.0,0.8000000000000004,-21.0,3615,6,21,0,100.96968748064538,,
2452,139.95999999999998,160.0,0.9600000000000005,-21.0,4183,8,21,0,102.91920310661311,,
2453,80.04,100.0,1.0400000000000005,-21.0,4388,5,21,0,101.77524295128245,,
2454,99.87999999999998,120.0,0.8800000000000004,-21.0,3812,6,21,0,101.68048080371832,,
2455,119.85999999999994,140.0,0.8600000000000004,-21.0,3878,7,21,0,102.5894567635324,,
2456,39.82000000000002,60.0,0.8200000000000004,-21.0,3642,3,21,0,99.45098392535577,,
2457,99.91999999999999,120.0,0.9200000000000005,-21.0,4042,6,21,0,99.47443472908797,,
2458,199.8400000000002,220.0,0.8400000000000004,-21.0,4176,11,21,0,104.49271299263359,,
2459,119.95999999999991,140.0,0.9600000000000005,-21.0,4220,7,21,0,105.2660773430019,,
2460,179.96000000000018,200.0,0.9600000000000005,-21.0,4355,10,21,0,109.0007734758518,,
2461,159.85999999999999,180.0,0.8600000000000004,-21.0,4152,9,21,0,111.5437348020592,,
2462,139.96000000000004,160.0,0.9600000000000005,-21.0,4204,8,21,0,112.96454806195625,,
