episode,total_reward,score_reward,hit_reward,loss_penalty,episode_length,player_score,cpu_score,win_flag,running_average,policy_entropy,loss
43,-20.500000000000007,0,0.5000000000000001,-21.0,2691,0,21,0,-17.200286102276138,,
44,-20.540000000000006,0,0.46000000000000013,-21.0,2557,0,21,0,-17.36727179716233,,
45,-20.36000000000001,0,0.6400000000000002,-21.0,3215,0,21,0,-17.516908207304215,,
46,-20.40000000000001,0,0.6000000000000002,-21.0,2974,0,21,0,-17.661062796939003,,
47,79.61999999999996,100.0,0.6200000000000002,-21.0,3181,5,21,0,-12.797009657092055,,
48,19.539999999999992,40.0,0.5400000000000001,-21.0,2828,2,21,0,-11.18015917423745,,
49,-20.56000000000001,0,0.4400000000000001,-21.0,2492,0,21,0,-11.649151215525578,,
50,-20.48000000000001,0,0.5200000000000001,-21.0,2688,0,21,0,-12.0906936547493,,
51,-20.440000000000012,0,0.5600000000000002,-21.0,2850,0,21,0,-12.508158972011834,,
52,-20.260000000000012,0,0.7400000000000003,-21.0,3524,0,21,0,-12.895751023411242,,
53,-20.42000000000001,0,0.5800000000000002,-21.0,2944,0,21,0,-13.27196347224068,,
54,-0.48000000000000664,20.0,0.5200000000000001,-21.0,2793,1,21,0,-12.632365298628645,,
55,-20.60000000000001,0,0.4000000000000001,-21.0,2346,0,21,0,-13.030747033697214,,
56,-20.52000000000001,0,0.48000000000000015,-21.0,2656,0,21,0,-13.405209682012352,,
57,-20.500000000000007,0,0.5000000000000001,-21.0,2659,0,21,0,-13.759949197911734,,
58,-20.42000000000001,0,0.5800000000000002,-21.0,2900,0,21,0,-14.092951738016147,,
59,-20.42000000000001,0,0.5800000000000002,-21.0,2909,0,21,0,-14.40930415111534,,
60,-0.46000000000000973,20.0,0.5400000000000001,-21.0,2778,1,21,0,-13.711838943559572,,
61,-20.44000000000001,0,0.5600000000000002,-21.0,2862,0,21,0,-14.048246996381593,,
62,-20.540000000000006,0,0.46000000000000013,-21.0,2573,0,21,0,-14.372834646562513,,
63,-20.540000000000006,0,0.46000000000000013,-21.0,2549,0,21,0,-14.681192914234387,,
64,-20.38000000000001,0,0.6200000000000002,-21.0,3083,0,21,0,-14.966133268522666,,
65,-20.52000000000001,0,0.48000000000000015,-21.0,2590,0,21,0,-15.243826605096531,,
66,-20.540000000000006,0,0.46000000000000013,-21.0,2540,0,21,0,-15.508635274841705,,
67,-20.320000000000014,0,0.6800000000000003,-21.0,3303,0,21,0,-15.74920351109962,,
68,-20.52000000000001,0,0.48000000000000015,-21.0,2614,0,21,0,-15.987743335544637,,
69,-20.400000000000013,0,0.6000000000000002,-21.0,3099,0,21,0,-16.208356168767406,,
70,-20.52000000000001,0,0.48000000000000015,-21.0,2598,0,21,0,-16.423938360329036,,
71,-20.38000000000001,0,0.6200000000000002,-21.0,2957,0,21,0,-16.621741442312583,,
72,-20.460000000000008,0,0.5400000000000001,-21.0,2835,0,21,0,-16.813654370196954,,
73,-20.38000000000001,0,0.6200000000000002,-21.0,3132,0,21,0,-16.991971651687106,,
74,-20.360000000000014,0,0.6400000000000002,-21.0,3135,0,21,0,-17.16037306910275,,
75,-20.400000000000013,0,0.6000000000000002,-21.0,2948,0,21,0,-17.322354415647613,,
76,-0.34000000000000963,20.0,0.6600000000000003,-21.0,3267,1,21,0,-16.473236694865232,,
77,-20.500000000000007,0,0.5000000000000001,-21.0,2698,0,21,0,-16.67457486012197,,
78,19.659999999999993,40.0,0.6600000000000003,-21.0,3375,2,21,0,-14.857846117115873,,
79,-0.28000000000001357,20.0,0.7200000000000003,-21.0,3390,1,21,0,-14.12895381126008,,
80,-20.30000000000001,0,0.7000000000000003,-21.0,3263,0,21,0,-14.437506120697076,,
81,-20.36000000000001,0,0.6400000000000002,-21.0,3144,0,21,0,-14.733630814662222,,
82,-0.5600000000000058,20.0,0.4400000000000001,-21.0,2517,1,21,0,-14.02494927392911,,
83,-20.480000000000008,0,0.5200000000000001,-21.0,2749,0,21,0,-14.347701810232655,,
84,-20.38000000000001,0,0.6200000000000002,-21.0,3063,0,21,0,-14.649316719721021,,
85,-0.42000000000000615,20.0,0.5800000000000002,-21.0,2992,1,21,0,-13.93785088373497,,
86,-0.48000000000000753,20.0,0.5200000000000001,-21.0,2730,1,21,0,-13.264958339548222,,
87,39.70000000000003,60.0,0.7000000000000003,-21.0,3393,3,21,0,-10.61671042257081,,
88,19.55999999999999,40.0,0.5600000000000002,-21.0,2912,2,21,0,-9.107874901442269,,
89,-20.220000000000013,0,0.7800000000000004,-21.0,3578,0,21,0,-9.663481156370157,,
90,-0.3800000000000061,20.0,0.6200000000000002,-21.0,3083,1,21,0,-9.199307098551648,,
91,-0.32000000000001094,20.0,0.6800000000000003,-21.0,3167,1,21,0,-8.755341743624065,,
92,-20.580000000000005,0,0.4200000000000001,-21.0,2410,0,21,0,-9.346574656442861,,
93,-20.40000000000001,0,0.6000000000000002,-21.0,2930,0,21,0,-9.899245923620718,,
94,19.65999999999999,40.0,0.6600000000000003,-21.0,3221,2,21,0,-8.421283627439683,,
95,19.579999999999988,40.0,0.5800000000000002,-21.0,3113,2,21,0,-7.021219446067699,,
96,19.739999999999988,40.0,0.7400000000000003,-21.0,3495,2,21,0,-5.683158473764315,,
97,19.71999999999999,40.0,0.7200000000000003,-21.0,3412,2,21,0,-4.413000550076099,,
98,-0.4200000000000075,20.0,0.5800000000000002,-21.0,2982,1,21,0,-4.213350522572294,,
99,19.59999999999999,40.0,0.6000000000000002,-21.0,2932,2,21,0,-3.022682996443679,,
100,19.61999999999999,40.0,0.6200000000000002,-21.0,3116,2,21,0,-1.8905488466214955,,
101,-20.260000000000012,0,0.7400000000000003,-21.0,3360,0,21,0,-2.809021404290421,,
102,39.74000000000008,60.0,0.7400000000000003,-21.0,3551,3,21,0,-0.6815703340758961,,
103,-20.460000000000008,0,0.5400000000000001,-21.0,2784,0,21,0,-1.6704918173721017,,
104,19.499999999999993,40.0,0.5000000000000001,-21.0,2768,2,21,0,-0.611967226503497,,
105,-0.4400000000000066,20.0,0.5600000000000002,-21.0,2967,1,21,0,-0.6033688651783224,,
106,-20.400000000000013,0,0.6000000000000002,-21.0,3047,0,21,0,-1.593200421919407,,
107,-20.32000000000001,0,0.6800000000000003,-21.0,3186,0,21,0,-2.5295404008234375,,
108,-20.32000000000001,0,0.6800000000000003,-21.0,3241,0,21,0,-3.4190633807822666,,
109,-20.42000000000001,0,0.5800000000000002,-21.0,2964,0,21,0,-4.269110211743154,,
110,19.75999999999999,40.0,0.7600000000000003,-21.0,3536,2,21,0,-3.0676547011559965,,
111,39.66000000000002,60.0,0.6600000000000003,-21.0,3341,3,21,0,-0.9312719660981954,,
112,-20.34000000000001,0,0.6600000000000003,-21.0,3093,0,21,0,-1.9017083677932862,,
113,-20.240000000000016,0,0.7600000000000003,-21.0,3506,0,21,0,-2.818622949403623,,
114,-20.200000000000017,0,0.8000000000000004,-21.0,3592,0,21,0,-3.6876918019334424,,
115,39.66000000000002,60.0,0.6600000000000003,-21.0,3253,3,21,0,-1.5203072118367693,,
116,-20.220000000000013,0,0.7800000000000004,-21.0,3591,0,21,0,-2.4552918512449313,,
117,-20.280000000000012,0,0.7200000000000003,-21.0,3350,0,21,0,-3.3465272586826855,,
118,-20.320000000000007,0,0.6800000000000003,-21.0,3280,0,21,0,-4.195200895748552,,
119,19.699999999999992,40.0,0.7000000000000003,-21.0,3354,2,21,0,-3.000440850961124,,
120,39.68,60.0,0.6800000000000003,-21.0,3319,3,21,0,-0.8664188084130675,,
121,19.65999999999999,40.0,0.6600000000000003,-21.0,3282,2,21,0,0.1599021320075854,,
122,19.639999999999986,40.0,0.6400000000000002,-21.0,3272,2,21,0,1.1339070254072054,,
123,-0.20000000000001084,20.0,0.8000000000000004,-21.0,3624,1,21,0,1.0672116741368447,,
124,19.63999999999999,40.0,0.6400000000000002,-21.0,3134,2,21,0,1.995851090430002,,
125,-0.2800000000000069,20.0,0.7200000000000003,-21.0,3492,1,21,0,1.8820585359085014,,
126,-0.3800000000000061,20.0,0.6200000000000002,-21.0,2993,1,21,0,1.7689556091130758,,
127,19.499999999999993,40.0,0.5000000000000001,-21.0,2768,2,21,0,2.655507828657422,,
128,-20.220000000000013,0,0.7800000000000004,-21.0,3623,0,21,0,1.51173243722455,,
129,-20.260000000000016,0,0.7400000000000003,-21.0,3336,0,21,0,0.42314581536332163,,
130,-0.32000000000001094,20.0,0.6800000000000003,-21.0,3251,1,21,0,0.385988524595155,,
131,-20.220000000000013,0,0.7800000000000004,-21.0,3577,0,21,0,-0.6443109016346036,,
132,-0.2800000000000127,20.0,0.7200000000000003,-21.0,3479,1,21,0,-0.6260953565528741,,
133,39.759999999999984,60.0,0.7600000000000003,-21.0,3712,3,21,0,1.393209411274769,,
134,-20.38000000000001,0,0.6200000000000002,-21.0,3052,0,21,0,0.30454894071103,,
135,-20.32000000000001,0,0.6800000000000003,-21.0,3325,0,21,0,-0.7266785063245222,,
136,-0.1200000000000121,20.0,0.8800000000000004,-21.0,3678,1,21,0,-0.6963445810082967,,
137,19.56000000000001,40.0,0.5600000000000002,-21.0,2954,2,21,0,0.3164726480421187,,
138,-20.34000000000001,0,0.6600000000000003,-21.0,3219,0,21,0,-0.7163509843599878,,
139,-20.440000000000012,0,0.5600000000000002,-21.0,2908,0,21,0,-1.702533435141989,,
140,-20.280000000000012,0,0.7200000000000003,-21.0,3261,0,21,0,-2.63140676338489,,
141,39.640000000000065,60.0,0.6400000000000002,-21.0,3314,3,21,0,-0.5178364252156422,,
142,-20.540000000000006,0,0.46000000000000013,-21.0,2555,0,21,0,-1.5189446039548604,,
143,-0.14000000000001211,20.0,0.8600000000000004,-21.0,3868,1,21,0,-1.449997373757118,,
144,19.759999999999987,40.0,0.7600000000000003,-21.0,3706,2,21,0,-0.3894975050692625,,
145,-20.32000000000001,0,0.6800000000000003,-21.0,3257,0,21,0,-1.3860226298158,,
146,-20.14000000000001,0,0.8600000000000004,-21.0,3839,0,21,0,-2.3237214983250105,,
147,-0.26000000000000956,20.0,0.7400000000000003,-21.0,3540,1,21,0,-2.2205354234087604,,
148,19.63999999999999,40.0,0.6400000000000002,-21.0,3245,2,21,0,-1.1275086522383229,,
149,-0.4600000000000066,20.0,0.5400000000000001,-21.0,2845,1,21,0,-1.094133219626407,,
150,-0.16000000000001435,20.0,0.8400000000000004,-21.0,3752,1,21,0,-1.0474265586450873,,
151,-0.2000000000000135,20.0,0.8000000000000004,-21.0,3675,1,21,0,-1.0050552307128335,,
152,-0.4000000000000066,20.0,0.6000000000000002,-21.0,3020,1,21,0,-0.9748024691771922,,
153,39.640000000000065,60.0,0.6400000000000002,-21.0,3206,3,21,0,1.0559376542816707,,
154,-20.34000000000001,0,0.6600000000000003,-21.0,3297,0,21,0,-0.013859228432413495,,
155,-20.42000000000001,0,0.5800000000000002,-21.0,2888,0,21,0,-1.0341662670107934,,
156,39.64000000000002,60.0,0.6400000000000002,-21.0,3290,3,21,0,0.9995420463397474,,
157,-0.12000000000001076,20.0,0.8800000000000004,-21.0,3866,1,21,0,0.9435649440227595,,
158,-0.22000000000001219,20.0,0.7800000000000004,-21.0,3653,1,21,0,0.8853866968216209,,
159,59.88000000000009,80.0,0.8800000000000004,-21.0,3854,4,21,0,3.8351173619805445,,
160,-20.220000000000013,0,0.7800000000000004,-21.0,3540,0,21,0,2.6323614938815165,,
161,19.879999999999985,40.0,0.8800000000000004,-21.0,3978,2,21,0,3.49474341918744,,
162,-20.280000000000012,0,0.7200000000000003,-21.0,3334,0,21,0,2.306006248228067,,
163,-20.280000000000012,0,0.7200000000000003,-21.0,3322,0,21,0,1.176705935816663,,
164,-0.28000000000001046,20.0,0.7200000000000003,-21.0,3373,1,21,0,1.1038706390258293,,
165,19.85999999999999,40.0,0.8600000000000004,-21.0,3916,2,21,0,2.041677107074537,,
166,-20.420000000000012,0,0.5800000000000002,-21.0,2953,0,21,0,0.9185932517208097,,
167,-20.220000000000017,0,0.7800000000000004,-21.0,3529,0,21,0,-0.13833641086523152,,
168,-20.18000000000001,0,0.8200000000000004,-21.0,3674,0,21,0,-1.1404195903219705,,
169,-20.400000000000013,0,0.6000000000000002,-21.0,3022,0,21,0,-2.103398610805873,,
170,-0.10000000000001119,20.0,0.9000000000000005,-21.0,4143,1,21,0,-2.00322868026558,,
171,-20.240000000000016,0,0.7600000000000003,-21.0,3635,0,21,0,-2.9150672462523017,,
172,-20.040000000000017,0,0.9600000000000005,-21.0,4009,0,21,0,-3.771313883939688,,
173,-0.1600000000000117,20.0,0.8400000000000004,-21.0,3746,1,21,0,-3.590748189742704,,
174,39.70000000000004,60.0,0.7000000000000003,-21.0,3420,3,21,0,-1.4262107802555666,,
175,-0.260000000000006,20.0,0.7400000000000003,-21.0,3627,1,21,0,-1.3679002412427885,,
176,19.899999999999984,40.0,0.9000000000000005,-21.0,4142,2,21,0,-0.3045052291806498,,
177,-0.20000000000001306,20.0,0.8000000000000004,-21.0,3707,1,21,0,-0.29927996772161797,,
178,19.799999999999986,40.0,0.8000000000000004,-21.0,3629,2,21,0,0.7056840306644623,,
179,-0.20000000000001172,20.0,0.8000000000000004,-21.0,3733,1,21,0,0.6603998291312386,,
180,-0.2200000000000104,20.0,0.7800000000000004,-21.0,3544,1,21,0,0.6163798376746761,,
181,-0.08000000000001073,20.0,0.9200000000000005,-21.0,4224,1,21,0,0.5815608457909417,,
182,-20.160000000000014,0,0.8400000000000004,-21.0,3822,0,21,0,-0.4555171964986061,,
183,19.660000000000004,40.0,0.6600000000000003,-21.0,3201,2,21,0,0.5502586633263244,,
184,-0.24000000000000954,20.0,0.7600000000000003,-21.0,3593,1,21,0,0.5107457301600078,,
185,39.84,60.0,0.8400000000000004,-21.0,3696,3,21,0,2.4772084436520077,,
186,-0.18000000000001037,20.0,0.8200000000000004,-21.0,3864,1,21,0,2.344348021469407,,
187,-20.200000000000014,0,0.8000000000000004,-21.0,3738,0,21,0,1.2171306203959356,,
188,-20.460000000000008,0,0.5400000000000001,-21.0,2842,0,21,0,0.13327408937613838,,
189,-0.38000000000000655,20.0,0.6200000000000002,-21.0,3121,1,21,0,0.10761038490733113,,
190,19.819999999999986,40.0,0.8200000000000004,-21.0,3837,2,21,0,1.093229865661964,,
191,-20.180000000000014,0,0.8200000000000004,-21.0,3738,0,21,0,0.029568372378864893,,
192,-0.14000000000001123,20.0,0.8600000000000004,-21.0,4001,1,21,0,0.021089953759921086,,
193,-0.06000000000001249,20.0,0.9400000000000005,-21.0,4025,1,21,0,0.01703545607192441,,
194,-20.340000000000014,0,0.6600000000000003,-21.0,3156,0,21,0,-1.0008163167316726,,
195,19.739999999999988,40.0,0.7400000000000003,-21.0,3382,2,21,0,0.036224499104910546,,
196,-0.10000000000001252,20.0,0.9000000000000005,-21.0,3770,1,21,0,0.02941327414966439,,
197,-0.3800000000000079,20.0,0.6200000000000002,-21.0,3149,1,21,0,0.008942610442180775,,
198,19.69999999999999,40.0,0.7000000000000003,-21.0,3392,2,21,0,0.9934954799200711,,
199,-0.28000000000000913,20.0,0.7200000000000003,-21.0,3324,1,21,0,0.9298207059240671,,
200,19.919999999999984,40.0,0.9200000000000005,-21.0,4012,2,21,0,1.8793296706278628,,
201,-20.180000000000014,0,0.8200000000000004,-21.0,3728,0,21,0,0.7763631870964689,,
202,19.899999999999984,40.0,0.9000000000000005,-21.0,4035,2,21,0,1.7325450277416445,,
203,-0.3200000000000074,20.0,0.6800000000000003,-21.0,3210,1,21,0,1.6299177763545618,,
204,-0.24000000000001043,20.0,0.7600000000000003,-21.0,3642,1,21,0,1.5364218875368332,,
205,59.740000000000016,80.0,0.7400000000000003,-21.0,3592,4,21,0,4.446600793159993,,
206,39.84000000000006,60.0,0.8400000000000004,-21.0,3890,3,21,0,6.2162707535019965,,
207,-0.3000000000000096,20.0,0.7000000000000003,-21.0,3418,1,21,0,5.8904572158268955,,
208,-20.28000000000001,0,0.7200000000000003,-21.0,3424,0,21,0,4.581934355035551,,
209,39.820000000000014,60.0,0.8200000000000004,-21.0,3765,3,21,0,6.343837637283774,,
210,19.879999999999985,40.0,0.8800000000000004,-21.0,3882,2,21,0,7.020645755419585,,
211,-0.3200000000000127,20.0,0.6800000000000003,-21.0,3331,1,21,0,6.653613467648604,,
212,-20.180000000000014,0,0.8200000000000004,-21.0,3632,0,21,0,5.311932794266173,,
213,-0.360000000000007,20.0,0.6400000000000002,-21.0,3181,1,21,0,5.028336154552864,,
214,-0.18000000000001348,20.0,0.8200000000000004,-21.0,3670,1,21,0,4.76791934682522,,
215,-0.06000000000001293,20.0,0.9400000000000005,-21.0,4157,1,21,0,4.526523379483958,,
216,-0.38000000000000655,20.0,0.6200000000000002,-21.0,3051,1,21,0,4.2811972105097595,,
217,-20.32000000000001,0,0.6800000000000003,-21.0,3353,0,21,0,3.0511373499842707,,
218,-0.40000000000000835,20.0,0.6000000000000002,-21.0,2954,1,21,0,2.8785804824850567,,
219,-0.2400000000000082,20.0,0.7600000000000003,-21.0,3407,1,21,0,2.7226514583608035,,
220,-20.36000000000001,0,0.6400000000000002,-21.0,3221,0,21,0,1.5685188854427625,,
221,79.51999999999998,100.0,0.5200000000000001,-21.0,2950,5,21,0,5.466092941170624,,
222,-20.32000000000001,0,0.6800000000000003,-21.0,3329,0,21,0,4.176788294112091,,
223,-20.180000000000014,0,0.8200000000000004,-21.0,3800,0,21,0,2.9589488794064858,,
224,-20.44000000000001,0,0.5600000000000002,-21.0,2897,0,21,0,1.789001435436161,,
225,39.699999999999996,60.0,0.7000000000000003,-21.0,3311,3,21,0,3.6845513636643528,,
226,59.840000000000025,80.0,0.8400000000000004,-21.0,3809,4,21,0,6.492323795481136,,
227,-20.100000000000012,0,0.9000000000000005,-21.0,3973,0,21,0,5.162707605707078,,
228,-0.32000000000000783,20.0,0.6800000000000003,-21.0,3209,1,21,0,4.888572225421724,,
229,-0.12000000000000988,20.0,0.8800000000000004,-21.0,4003,1,21,0,4.638143614150637,,
230,-0.2800000000000096,20.0,0.7200000000000003,-21.0,3425,1,21,0,4.392236433443105,,
231,19.739999999999988,40.0,0.7400000000000003,-21.0,3495,2,21,0,5.1596246117709486,,
232,-20.080000000000016,0,0.9200000000000005,-21.0,3942,0,21,0,3.8976433811824003,,
233,-20.12000000000001,0,0.8800000000000004,-21.0,3922,0,21,0,2.6967612121232793,,
234,39.7,60.0,0.7000000000000003,-21.0,3475,3,21,0,4.546923151517116,,
235,-20.36000000000001,0,0.6400000000000002,-21.0,3174,0,21,0,3.301576993941259,,
236,20.179999999999982,40.0,1.1800000000000006,-21.0,4892,2,21,0,4.145498144244195,,
237,-20.280000000000012,0,0.7200000000000003,-21.0,3397,0,21,0,2.9242232370319847,,
238,-20.300000000000015,0,0.7000000000000003,-21.0,3346,0,21,0,1.7630120751803846,,
239,-0.12000000000001076,20.0,0.8800000000000004,-21.0,3777,1,21,0,1.6688614714213648,,
240,19.59999999999999,40.0,0.6000000000000002,-21.0,3022,2,21,0,2.565418397850296,,
241,-0.22000000000000952,20.0,0.7800000000000004,-21.0,3629,1,21,0,2.4261474779577807,,
242,-0.3200000000000074,20.0,0.6800000000000003,-21.0,3336,1,21,0,2.2888401040598914,,
243,-0.06000000000001071,20.0,0.9400000000000005,-21.0,4073,1,21,0,2.171398098856896,,
244,-0.34000000000000785,20.0,0.6600000000000003,-21.0,3212,1,21,0,2.045828193914051,,
245,-0.14000000000001078,20.0,0.8600000000000004,-21.0,3955,1,21,0,1.9365367842183476,,
246,-0.20000000000001306,20.0,0.8000000000000004,-21.0,3709,1,21,0,1.8297099450074295,,
247,-20.320000000000014,0,0.6800000000000003,-21.0,3330,0,21,0,0.7222244477570572,,
248,19.639999999999993,40.0,0.6400000000000002,-21.0,3207,2,21,0,1.6681132253692041,,
249,-0.1800000000000126,20.0,0.8200000000000004,-21.0,3715,1,21,0,1.5757075641007432,,
250,-0.38000000000000655,20.0,0.6200000000000002,-21.0,3079,1,21,0,1.4779221858957057,,
251,19.799999999999986,40.0,0.8000000000000004,-21.0,3720,2,21,0,2.3940260766009196,,
252,-0.3600000000000074,20.0,0.6400000000000002,-21.0,3198,1,21,0,2.2563247727708733,,
253,19.69999999999999,40.0,0.7000000000000003,-21.0,3385,2,21,0,3.128508534132329,,
254,-0.2600000000000122,20.0,0.7400000000000003,-21.0,3416,1,21,0,2.9590831074257116,,
255,39.62000000000008,60.0,0.6200000000000002,-21.0,3117,3,21,0,4.79212895205443,,
256,-20.100000000000016,0,0.9000000000000005,-21.0,3994,0,21,0,3.547522504451708,,
257,-0.10000000000001208,20.0,0.9000000000000005,-21.0,3995,1,21,0,3.3651463792291216,,
258,19.799999999999986,40.0,0.8000000000000004,-21.0,3802,2,21,0,4.186889060267665,,
259,19.899999999999984,40.0,0.9000000000000005,-21.0,4155,2,21,0,4.972544607254282,,
260,-0.24000000000001265,20.0,0.7600000000000003,-21.0,3719,1,21,0,4.7119173768915665,,
261,-20.40000000000001,0,0.6000000000000002,-21.0,2927,0,21,0,3.4563215080469876,,
262,-0.3400000000000092,20.0,0.6600000000000003,-21.0,3130,1,21,0,3.266505432644638,,
263,19.659999999999986,40.0,0.6600000000000003,-21.0,3221,2,21,0,4.086180161012405,,
264,19.96000000000001,40.0,0.9600000000000005,-21.0,4222,2,21,0,4.879871152961785,,
265,-0.42000000000000703,20.0,0.5800000000000002,-21.0,3044,1,21,0,4.614877595313695,,
266,59.76000000000007,80.0,0.7600000000000003,-21.0,3770,4,21,0,7.3721337155480136,,
267,19.67999999999999,40.0,0.6800000000000003,-21.0,3361,2,21,0,7.987527029770613,,
268,-20.32000000000001,0,0.6800000000000003,-21.0,3329,0,21,0,6.572150678282081,,
269,39.67999999999999,60.0,0.6800000000000003,-21.0,3451,3,21,0,8.227543144367976,,
270,-20.140000000000015,0,0.8600000000000004,-21.0,3958,0,21,0,6.809165987149576,,
271,-20.280000000000012,0,0.7200000000000003,-21.0,3429,0,21,0,5.454707687792096,,
272,-0.12000000000001254,20.0,0.8800000000000004,-21.0,3950,1,21,0,5.1759723034024905,,
273,-20.100000000000012,0,0.9000000000000005,-21.0,4052,0,21,0,3.9121736882323646,,
274,-0.18000000000001126,20.0,0.8200000000000004,-21.0,3531,1,21,0,3.7075650038207453,,
275,-20.34000000000001,0,0.6600000000000003,-21.0,3125,0,21,0,2.505186753629707,,
276,-20.060000000000016,0,0.9400000000000005,-21.0,4056,0,21,0,1.3769274159482208,,
277,19.73999999999999,40.0,0.7400000000000003,-21.0,3430,2,21,0,2.295081045150809,,
278,-0.18000000000001215,20.0,0.8200000000000004,-21.0,3891,1,21,0,2.1713269928932677,,
279,-20.180000000000014,0,0.8200000000000004,-21.0,3957,0,21,0,1.0537606432486033,,
280,19.73999999999999,40.0,0.7400000000000003,-21.0,3554,2,21,0,1.9880726110861728,,
281,-0.2000000000000135,20.0,0.8000000000000004,-21.0,3727,1,21,0,1.8786689805318635,,
282,-0.34000000000000785,20.0,0.6600000000000003,-21.0,3230,1,21,0,1.7677355315052699,,
283,39.64000000000002,60.0,0.6400000000000002,-21.0,3271,3,21,0,3.6613487549300077,,
284,19.699999999999992,40.0,0.7000000000000003,-21.0,3483,2,21,0,4.463281317183506,,
285,19.639999999999993,40.0,0.6400000000000002,-21.0,3174,2,21,0,5.222117251324331,,
286,-20.200000000000014,0,0.8000000000000004,-21.0,3617,0,21,0,3.951011388758114,,
287,-20.30000000000001,0,0.7000000000000003,-21.0,3392,0,21,0,2.7384608193202076,,
288,-20.080000000000016,0,0.9200000000000005,-21.0,4107,0,21,0,1.5975377783541962,,
289,-0.2000000000000095,20.0,0.8000000000000004,-21.0,3761,1,21,0,1.5076608894364858,,
