episode,total_reward,score_reward,hit_reward,loss_penalty,episode_length,player_score,cpu_score,win_flag,running_average,policy_entropy,loss
66,-0.28000000000000913,20.0,0.7200000000000003,-21.0,3457,1,21,0,-9.232646520572237,,
67,-20.42000000000001,0,0.5800000000000002,-21.0,2962,0,21,0,-9.792014194543626,,
68,-0.4400000000000066,20.0,0.5600000000000002,-21.0,2967,1,21,0,-9.324413484816445,,
69,-20.460000000000008,0,0.5400000000000001,-21.0,2842,0,21,0,-9.881192810575621,,
70,-0.20000000000001172,20.0,0.8000000000000004,-21.0,3719,1,21,0,-9.397133170046839,,
71,-20.38000000000001,0,0.6200000000000002,-21.0,3039,0,21,0,-9.946276511544497,,
72,-20.42000000000001,0,0.5800000000000002,-21.0,2956,0,21,0,-10.469962685967273,,
73,-20.480000000000008,0,0.5200000000000001,-21.0,2711,0,21,0,-10.97046455166891,,
74,-20.460000000000008,0,0.5400000000000001,-21.0,2861,0,21,0,-11.444941324085462,,
75,-20.32000000000001,0,0.6800000000000003,-21.0,3306,0,21,0,-11.88869425788119,,
76,-0.1600000000000099,20.0,0.8400000000000004,-21.0,3866,1,21,0,-11.30225954498713,,
77,-0.4200000000000057,20.0,0.5800000000000002,-21.0,2917,1,21,0,-10.758146567737775,,
78,-20.44000000000001,0,0.5600000000000002,-21.0,2850,0,21,0,-11.242239239350885,,
79,39.81999999999998,60.0,0.8200000000000004,-21.0,3707,3,21,0,-8.68912727738334,,
80,19.62000000000001,40.0,0.6200000000000002,-21.0,3150,2,21,0,-7.273670913514173,,
81,-20.44000000000001,0,0.5600000000000002,-21.0,2813,0,21,0,-7.931987367838464,,
82,-0.5200000000000067,20.0,0.48000000000000015,-21.0,2643,1,21,0,-7.561387999446541,,
83,59.56000000000002,80.0,0.5600000000000002,-21.0,2906,4,21,0,-4.205318599474213,,
84,-0.04000000000001158,20.0,0.9600000000000005,-21.0,4122,1,21,0,-3.9970526695005026,,
85,19.759999999999984,40.0,0.7600000000000003,-21.0,3559,2,21,0,-2.8092000360254783,,
86,-20.32000000000001,0,0.6800000000000003,-21.0,3267,0,21,0,-3.6847400342242054,,
87,-0.4600000000000066,20.0,0.5400000000000001,-21.0,2789,1,21,0,-3.5235030325129952,,
88,-0.16000000000001036,20.0,0.8400000000000004,-21.0,3953,1,21,0,-3.3553278808873457,,
89,-0.4600000000000066,20.0,0.5400000000000001,-21.0,2849,1,21,0,-3.2105614868429786,,
90,-20.36000000000001,0,0.6400000000000002,-21.0,3105,0,21,0,-4.06803341250083,,
91,-0.14000000000001211,20.0,0.8600000000000004,-21.0,3969,1,21,0,-3.8716317418757886,,
92,-0.48000000000000753,20.0,0.5200000000000001,-21.0,2780,1,21,0,-3.7020501547819995,,
93,-20.38000000000001,0,0.6200000000000002,-21.0,3143,0,21,0,-4.535947647042899,,
94,39.62,60.0,0.6200000000000002,-21.0,3211,3,21,0,-2.3281502646907546,,
95,19.65999999999999,40.0,0.6600000000000003,-21.0,3235,2,21,0,-1.2287427514562173,,
96,-0.36000000000000876,20.0,0.6400000000000002,-21.0,3079,1,21,0,-1.1853056138834068,,
97,19.539999999999992,40.0,0.5400000000000001,-21.0,2839,2,21,0,-0.1490403331892367,,
98,-0.24000000000001043,20.0,0.7600000000000003,-21.0,3563,1,21,0,-0.15358831652977536,,
99,-20.32000000000001,0,0.6800000000000003,-21.0,3270,0,21,0,-1.1619089007032872,,
100,19.61999999999999,40.0,0.6200000000000002,-21.0,3133,2,21,0,-0.12281345566812318,,
101,-20.460000000000008,0,0.5400000000000001,-21.0,2835,0,21,0,-1.1396727828847173,,
102,19.63999999999999,40.0,0.6400000000000002,-21.0,3095,2,21,0,-0.10068914374048177,,
103,19.59999999999999,40.0,0.6000000000000002,-21.0,3145,2,21,0,0.8843453134465419,,
104,-0.14000000000000856,20.0,0.8600000000000004,-21.0,3832,1,21,0,0.8331280477742143,,
105,-0.34000000000000874,20.0,0.6600000000000003,-21.0,3350,1,21,0,0.7744716453855032,,
106,-20.38000000000001,0,0.6200000000000002,-21.0,3078,0,21,0,-0.2832519368837726,,
107,-20.180000000000014,0,0.8200000000000004,-21.0,3663,0,21,0,-1.2780893400395847,,
108,-20.340000000000014,0,0.6600000000000003,-21.0,3126,0,21,0,-2.2311848730376065,,
109,-20.240000000000013,0,0.7600000000000003,-21.0,3493,0,21,0,-3.1316256293857263,,
110,-0.28000000000000913,20.0,0.7200000000000003,-21.0,3432,1,21,0,-2.9890443479164404,,
111,-0.3600000000000083,20.0,0.6400000000000002,-21.0,3195,1,21,0,-2.8575921305206187,,
112,-20.36000000000001,0,0.6400000000000002,-21.0,3224,0,21,0,-3.7327125239945884,,
113,-20.34000000000001,0,0.6600000000000003,-21.0,3224,0,21,0,-4.5630768977948595,,
114,-20.38000000000001,0,0.6200000000000002,-21.0,2973,0,21,0,-5.353923052905117,,
115,19.79999999999999,40.0,0.8000000000000004,-21.0,3783,2,21,0,-4.096226900259861,,
116,19.61999999999999,40.0,0.6200000000000002,-21.0,3197,2,21,0,-2.9104155552468685,,
117,59.82000000000001,80.0,0.8200000000000004,-21.0,3813,4,21,0,0.22610522251547582,,
118,-0.2600000000000069,20.0,0.7400000000000003,-21.0,3550,1,21,0,0.2017999613897017,,
119,19.57999999999999,40.0,0.5800000000000002,-21.0,3077,2,21,0,1.1707099633202163,,
120,-20.440000000000012,0,0.5600000000000002,-21.0,2888,0,21,0,0.09017446515420469,,
121,19.69999999999999,40.0,0.7000000000000003,-21.0,3351,2,21,0,1.070665741896494,,
122,19.679999999999993,40.0,0.6800000000000003,-21.0,3382,2,21,0,2.001132454801669,,
123,19.579999999999988,40.0,0.5800000000000002,-21.0,3033,2,21,0,2.8800758320615847,,
124,-0.3400000000000092,20.0,0.6600000000000003,-21.0,3211,1,21,0,2.719072040458505,,
125,-20.280000000000015,0,0.7200000000000003,-21.0,3420,0,21,0,1.5691184384355787,,
126,-0.3400000000000132,20.0,0.6600000000000003,-21.0,3230,1,21,0,1.473662516513799,,
127,39.88,60.0,0.8800000000000004,-21.0,4179,3,21,0,3.3939793906881093,,
128,-0.26000000000000734,20.0,0.7400000000000003,-21.0,3511,1,21,0,3.2112804211537034,,
129,-20.440000000000012,0,0.5600000000000002,-21.0,2877,0,21,0,2.0287164000960174,,
130,-0.24000000000001265,20.0,0.7600000000000003,-21.0,3637,1,21,0,1.9152805800912158,,
131,-20.260000000000016,0,0.7400000000000003,-21.0,3333,0,21,0,0.8065165510866541,,
132,-20.14000000000001,0,0.8600000000000004,-21.0,3832,0,21,0,-0.24080927646767925,,
133,-0.2400000000000091,20.0,0.7600000000000003,-21.0,3565,1,21,0,-0.24076881264429573,,
134,-0.34000000000000785,20.0,0.6600000000000003,-21.0,3181,1,21,0,-0.24573037201208134,,
135,19.65999999999999,40.0,0.6600000000000003,-21.0,3233,2,21,0,0.7495561465885223,,
136,-20.180000000000014,0,0.8200000000000004,-21.0,3567,0,21,0,-0.29692166074090465,,
137,39.64,60.0,0.6400000000000002,-21.0,3321,3,21,0,1.699924422296141,,
138,-20.36000000000001,0,0.6400000000000002,-21.0,3098,0,21,0,0.5969282011813333,,
139,-0.34000000000000874,20.0,0.6600000000000003,-21.0,3301,1,21,0,0.5500817911222661,,
140,19.859999999999985,40.0,0.8600000000000004,-21.0,3844,2,21,0,1.5155777015661522,,
141,39.60000000000002,60.0,0.6000000000000002,-21.0,3072,3,21,0,3.419798816487846,,
142,-0.18000000000000904,20.0,0.8200000000000004,-21.0,3758,1,21,0,3.2398088756634533,,
143,-20.160000000000014,0,0.8400000000000004,-21.0,3799,0,21,0,2.0698184318802797,,
144,-0.16000000000001124,20.0,0.8400000000000004,-21.0,3831,1,21,0,1.958327510286265,,
145,-20.36000000000001,0,0.6400000000000002,-21.0,3145,0,21,0,0.8424111347719512,,
146,-20.260000000000012,0,0.7400000000000003,-21.0,3482,0,21,0,-0.212709421966647,,
147,39.739999999999995,60.0,0.7400000000000003,-21.0,3642,3,21,0,1.7849260491316852,,
148,39.53999999999999,60.0,0.5400000000000001,-21.0,2907,3,21,0,3.6726797466751004,,
149,19.799999999999986,40.0,0.8000000000000004,-21.0,3757,2,21,0,4.479045759341345,,
150,-0.20000000000000862,20.0,0.8000000000000004,-21.0,3764,1,21,0,4.245093471374276,,
151,-0.1600000000000117,20.0,0.8400000000000004,-21.0,3773,1,21,0,4.024838797805561,,
152,-0.2400000000000091,20.0,0.7600000000000003,-21.0,3589,1,21,0,3.8115968579152826,,
153,19.619999999999994,40.0,0.6200000000000002,-21.0,3145,2,21,0,4.602017015019518,,
154,0.09999999999998455,20.0,1.1000000000000005,-21.0,4731,1,21,0,4.376916164268541,,
155,19.680000000000017,40.0,0.6800000000000003,-21.0,3342,2,21,0,5.142070356055115,,
156,19.739999999999988,40.0,0.7400000000000003,-21.0,3480,2,21,0,5.871966838252358,,
157,19.759999999999984,40.0,0.7600000000000003,-21.0,3576,2,21,0,6.566368496339739,,
158,-20.260000000000012,0,0.7400000000000003,-21.0,3501,0,21,0,5.225050071522751,,
159,-0.40000000000000835,20.0,0.6000000000000002,-21.0,3056,1,21,0,4.943797567946612,,
160,39.56000000000001,60.0,0.5600000000000002,-21.0,2967,3,21,0,6.6746076895492825,,
161,-0.22000000000000908,20.0,0.7800000000000004,-21.0,3653,1,21,0,6.329877305071818,,
162,-20.200000000000014,0,0.8000000000000004,-21.0,3715,0,21,0,5.003383439818227,,
163,19.759999999999987,40.0,0.7600000000000003,-21.0,3498,2,21,0,5.741214267827314,,
164,-0.24000000000001265,20.0,0.7600000000000003,-21.0,3640,1,21,0,5.442153554435948,,
165,19.739999999999988,40.0,0.7400000000000003,-21.0,3494,2,21,0,6.157045876714149,,
166,20.05999999999998,40.0,1.0600000000000005,-21.0,4571,2,21,0,6.852193582878441,,
167,-0.08000000000001695,20.0,0.9200000000000005,-21.0,3952,1,21,0,6.505583903734519,,
168,-0.24000000000001176,20.0,0.7600000000000003,-21.0,3677,1,21,0,6.168304708547792,,
169,19.67999999999999,40.0,0.6800000000000003,-21.0,3387,2,21,0,6.843889473120402,,
170,39.58000000000003,60.0,0.5800000000000002,-21.0,3006,3,21,0,8.480694999464383,,
171,-20.36000000000001,0,0.6400000000000002,-21.0,3176,0,21,0,7.038660249491162,,
172,19.539999999999992,40.0,0.5400000000000001,-21.0,2884,2,21,0,7.663727237016603,,
173,19.739999999999988,40.0,0.7400000000000003,-21.0,3475,2,21,0,8.267540875165773,,
174,-20.100000000000016,0,0.9000000000000005,-21.0,4080,0,21,0,6.849163831407483,,
175,19.939999999999984,40.0,0.9400000000000005,-21.0,4303,2,21,0,7.503705639837108,,
176,19.659999999999993,40.0,0.6600000000000003,-21.0,3275,2,21,0,8.11152035784525,,
177,-0.2200000000000113,20.0,0.7800000000000004,-21.0,3724,1,21,0,7.694944339952988,,
178,19.87999999999998,40.0,0.8800000000000004,-21.0,4137,2,21,0,8.304197122955337,,
179,-20.280000000000012,0,0.7200000000000003,-21.0,3343,0,21,0,6.874987266807569,,
180,-0.14000000000001123,20.0,0.8600000000000004,-21.0,3881,1,21,0,6.524237903467189,,
181,79.90000000000002,100.0,0.9000000000000005,-21.0,4114,5,21,0,10.193026008293831,,
182,39.78000000000011,60.0,0.7800000000000004,-21.0,3655,3,21,0,11.672374707879145,,
183,-0.34000000000000785,20.0,0.6600000000000003,-21.0,3145,1,21,0,11.071755972485185,,
184,39.740000000000066,60.0,0.7400000000000003,-21.0,3389,3,21,0,12.505168173860929,,
185,19.899999999999984,40.0,0.9000000000000005,-21.0,4118,2,21,0,12.874909765167882,,
186,19.77999999999999,40.0,0.7800000000000004,-21.0,3625,2,21,0,13.220164276909486,,
187,20.239999999999984,40.0,1.2400000000000007,-21.0,5077,2,21,0,13.57115606306401,,
188,-20.000000000000018,0,1.0000000000000004,-21.0,4368,0,21,0,11.892598259910809,,
189,-20.36000000000001,0,0.6400000000000002,-21.0,3140,0,21,0,10.279968346915267,,
190,-0.08000000000001561,20.0,0.9200000000000005,-21.0,4130,1,21,0,9.761969929569501,,
191,-0.32000000000000917,20.0,0.6800000000000003,-21.0,3358,1,21,0,9.257871433091026,,
192,-20.18000000000001,0,0.8200000000000004,-21.0,3773,0,21,0,7.785977861436473,,
193,-20.10000000000002,0,0.9000000000000005,-21.0,3950,0,21,0,6.391678968364649,,
194,39.81999999999999,60.0,0.8200000000000004,-21.0,3666,3,21,0,8.063095019946417,,
195,-20.040000000000017,0,0.9600000000000005,-21.0,4149,0,21,0,6.657940268949095,,
196,-0.20000000000000906,20.0,0.8000000000000004,-21.0,3774,1,21,0,6.31504325550164,,
197,-0.12000000000001121,20.0,0.8800000000000004,-21.0,3966,1,21,0,5.993291092726557,,
198,-20.12000000000001,0,0.8800000000000004,-21.0,3899,0,21,0,4.687626538090228,,
199,-20.180000000000014,0,0.8200000000000004,-21.0,3583,0,21,0,3.444245211185716,,
200,19.759999999999984,40.0,0.7600000000000003,-21.0,3604,2,21,0,4.26003295062643,,
201,0.05999999999998096,20.0,1.0600000000000005,-21.0,4670,1,21,0,4.050031303095107,,
202,-0.22000000000001485,20.0,0.7800000000000004,-21.0,3592,1,21,0,3.8365297379403507,,
203,59.76000000000003,80.0,0.7600000000000003,-21.0,3741,4,21,0,6.632703251043335,,
204,-20.220000000000013,0,0.7800000000000004,-21.0,3626,0,21,0,5.290068088491167,,
205,19.979999999999983,40.0,0.9800000000000005,-21.0,4237,2,21,0,6.024564684066608,,
206,-0.28000000000000647,20.0,0.7200000000000003,-21.0,3417,1,21,0,5.709336449863277,,
207,-20.30000000000001,0,0.7000000000000003,-21.0,3306,0,21,0,4.4088696273701125,,
208,-0.1600000000000099,20.0,0.8400000000000004,-21.0,3818,1,21,0,4.180426146001606,,
209,-0.22000000000000952,20.0,0.7800000000000004,-21.0,3714,1,21,0,3.960404838701525,,
210,39.80000000000008,60.0,0.8000000000000004,-21.0,3825,3,21,0,5.752384596766452,,
211,39.73999999999999,60.0,0.7400000000000003,-21.0,3553,3,21,0,7.451765366928129,,
212,-20.260000000000012,0,0.7400000000000003,-21.0,3390,0,21,0,6.066177098581721,,
213,-0.1600000000000108,20.0,0.8400000000000004,-21.0,3773,1,21,0,5.754868243652634,,
214,-0.2000000000000095,20.0,0.8000000000000004,-21.0,3689,1,21,0,5.457124831470002,,
215,19.899999999999988,40.0,0.9000000000000005,-21.0,3981,2,21,0,6.1792685898965,,
216,-20.30000000000001,0,0.7000000000000003,-21.0,3467,0,21,0,4.855305160401675,,
217,0.019999999999988916,20.0,1.0200000000000005,-21.0,4380,1,21,0,4.61353990238159,,
218,-20.140000000000015,0,0.8600000000000004,-21.0,3863,0,21,0,3.37586290726251,,
219,19.799999999999986,40.0,0.8000000000000004,-21.0,3756,2,21,0,4.1970697618993835,,
220,19.840000000000018,40.0,0.8400000000000004,-21.0,3825,2,21,0,4.979216273804415,,
221,39.84,60.0,0.8400000000000004,-21.0,3807,3,21,0,6.7222554601141935,,
222,20.079999999999984,40.0,1.0800000000000005,-21.0,4546,2,21,0,7.390142687108483,,
223,59.82000000000008,80.0,0.8200000000000004,-21.0,3902,4,21,0,10.011635552753063,,
224,19.759999999999987,40.0,0.7600000000000003,-21.0,3642,2,21,0,10.499053775115408,,
225,-0.020000000000012008,20.0,0.9800000000000005,-21.0,4357,1,21,0,9.973101086359636,,
226,-0.18000000000000949,20.0,0.8200000000000004,-21.0,3776,1,21,0,9.465446032041653,,
227,-0.020000000000011564,20.0,0.9800000000000005,-21.0,4360,1,21,0,8.991173730439568,,
228,-20.040000000000017,0,0.9600000000000005,-21.0,4229,0,21,0,7.539615043917589,,
229,-0.020000000000016005,20.0,0.9800000000000005,-21.0,4351,1,21,0,7.161634291721708,,
230,19.839999999999986,40.0,0.8400000000000004,-21.0,3870,2,21,0,7.795552577135622,,
231,-0.24000000000001354,20.0,0.7600000000000003,-21.0,3678,1,21,0,7.39377494827884,,
232,39.86000000000001,60.0,0.8600000000000004,-21.0,3933,3,21,0,9.017086200864899,,
233,-20.180000000000014,0,0.8200000000000004,-21.0,3830,0,21,0,7.557231890821653,,
234,-0.08000000000001162,20.0,0.9200000000000005,-21.0,4049,1,21,0,7.175370296280569,,
235,-20.020000000000014,0,0.9800000000000005,-21.0,4166,0,21,0,5.815601781466539,,
236,39.780000000000065,60.0,0.7800000000000004,-21.0,3697,3,21,0,7.513821692393215,,
237,-0.0800000000000125,20.0,0.9200000000000005,-21.0,4170,1,21,0,7.134130607773553,,
238,-20.040000000000013,0,0.9600000000000005,-21.0,4147,0,21,0,5.775424077384875,,
239,39.86,60.0,0.8600000000000004,-21.0,3840,3,21,0,7.479652873515631,,
240,-20.300000000000008,0,0.7000000000000003,-21.0,3271,0,21,0,6.090670229839849,,
241,-1.2434497875801753e-14,20.0,1.0000000000000004,-21.0,4424,1,21,0,5.786136718347855,,
242,-20.040000000000013,0,0.9600000000000005,-21.0,4109,0,21,0,4.494829882430461,,
243,-20.240000000000013,0,0.7600000000000003,-21.0,3539,0,21,0,3.2580883883089378,,
244,-0.32000000000000917,20.0,0.6800000000000003,-21.0,3171,1,21,0,3.0791839688934903,,
245,-0.12000000000001165,20.0,0.8800000000000004,-21.0,4051,1,21,0,2.919224770448815,,
246,-20.200000000000014,0,0.8000000000000004,-21.0,3747,0,21,0,1.7632635319263734,,
247,-20.180000000000014,0,0.8200000000000004,-21.0,3693,0,21,0,0.666100355330054,,
248,-20.160000000000014,0,0.8400000000000004,-21.0,3712,0,21,0,-0.37520466243644945,,
249,-20.180000000000014,0,0.8200000000000004,-21.0,3752,0,21,0,-1.3654444293146277,,
250,-0.2800000000000109,20.0,0.7200000000000003,-21.0,3441,1,21,0,-1.3111722078488968,,
251,19.919999999999984,40.0,0.9200000000000005,-21.0,4148,2,21,0,-0.24961359745645273,,
252,39.980000000000004,60.0,0.9800000000000005,-21.0,4278,3,21,0,1.7618670824163702,,
253,-20.100000000000012,0,0.9000000000000005,-21.0,3948,0,21,0,0.668773728295551,,
254,19.83999999999999,40.0,0.8400000000000004,-21.0,3689,2,21,0,1.627335041880773,,
255,19.65999999999999,40.0,0.6600000000000003,-21.0,3280,2,21,0,2.528968289786734,,
256,19.959999999999983,40.0,0.9600000000000005,-21.0,4232,2,21,0,3.4005198752973964,,
257,59.960000000000036,80.0,0.9600000000000005,-21.0,4301,4,21,0,6.228493881532529,,
258,19.879999999999985,40.0,0.8800000000000004,-21.0,3834,2,21,0,6.911069187455901,,
259,59.88000000000003,80.0,0.8800000000000004,-21.0,4176,4,21,0,9.559515728083106,,
260,-0.18000000000000904,20.0,0.8200000000000004,-21.0,3771,1,21,0,9.07253994167895,,
261,59.92000000000006,80.0,0.9200000000000005,-21.0,4319,4,21,0,11.614912944595005,,
262,19.779999999999987,40.0,0.7800000000000004,-21.0,3640,2,21,0,12.023167297365253,,
263,0.11999999999998545,20.0,1.1200000000000006,-21.0,4542,1,21,0,11.428008932496988,,
264,-0.24000000000001132,20.0,0.7600000000000003,-21.0,3507,1,21,0,10.844608485872138,,
265,39.920000000000016,60.0,0.9200000000000005,-21.0,4113,3,21,0,12.29837806157853,,
266,19.84000000000003,40.0,0.8400000000000004,-21.0,3937,2,21,0,12.675459158499605,,
267,19.69999999999999,40.0,0.7000000000000003,-21.0,3421,2,21,0,13.026686200574623,,
268,-0.12000000000001387,20.0,0.8800000000000004,-21.0,3979,1,21,0,12.369351890545891,,
269,39.860000000000085,60.0,0.8600000000000004,-21.0,3884,3,21,0,13.7438842960186,,
270,-0.08000000000001029,20.0,0.9200000000000005,-21.0,3956,1,21,0,13.052690081217667,,
271,39.80000000000008,60.0,0.8000000000000004,-21.0,3892,3,21,0,14.390055577156787,,
272,19.919999999999987,40.0,0.9200000000000005,-21.0,4056,2,21,0,14.666552798298945,,
273,39.88000000000003,60.0,0.8800000000000004,-21.0,4008,3,21,0,15.927225158383997,,
274,19.919999999999984,40.0,0.9200000000000005,-21.0,3982,2,21,0,16.126863900464798,,
275,99.71999999999994,120.0,0.7200000000000003,-21.0,3552,6,21,0,20.306520705441557,,
276,19.979999999999983,40.0,0.9800000000000005,-21.0,4182,2,21,0,20.290194670169477,,
277,-20.220000000000013,0,0.7800000000000004,-21.0,3459,0,21,0,18.264684936661002,,
278,79.92000000000003,100.0,0.9200000000000005,-21.0,4153,5,21,0,21.347450689827955,,
279,39.90000000000007,60.0,0.9000000000000005,-21.0,4130,3,21,0,22.275078155336562,,
280,-0.18000000000001037,20.0,0.8200000000000004,-21.0,3809,1,21,0,21.152324247569734,,
281,19.859999999999985,40.0,0.8600000000000004,-21.0,3978,2,21,0,21.087708035191245,,
282,-0.040000000000010694,20.0,0.9600000000000005,-21.0,4195,1,21,0,20.03132263343168,,
283,79.7,100.0,0.7000000000000003,-21.0,3420,5,21,0,23.014756501760097,,
284,19.739999999999988,40.0,0.7400000000000003,-21.0,3503,2,21,0,22.85101867667209,,
285,19.919999999999984,40.0,0.9200000000000005,-21.0,4100,2,21,0,22.704467742838485,,
286,-0.10000000000001208,20.0,0.9000000000000005,-21.0,4031,1,21,0,21.564244355696562,,
287,19.81999999999999,40.0,0.8200000000000004,-21.0,3692,2,21,0,21.47703213791173,,
288,39.899999999999984,60.0,0.9000000000000005,-21.0,4078,3,21,0,22.398180531016145,,
289,-0.3000000000000087,20.0,0.7000000000000003,-21.0,3389,1,21,0,21.263271504465337,,
